0	1	2.8227272727272728	243.05240883814773	3.12483724763082	3.4428172395531718
0	2	-2.7738636363636364	219.44012485811578	0.6675614597648483	8.710023358226444
0	3	15.758333333333333	238.04429860541427	3.3935840011984126	4.559979343954062
1	1	2.855092735707867	243.1853090122425	3.1205186520265205	3.413171119306746
1	2	-2.92345178353429	220.01061452513966	0.7125641829449443	8.582763891614526
1	3	18.1752638485282	237.63915509485625	3.3966677685788196	4.650354945888907
2	1	2.8466187245327	243.25626890428333	3.121893729839298	3.3973420543228627
2	2	-2.9846029345579725	218.06526075805073	0.7069668559253768	9.016715104197779
2	3	20.380833994109498	239.10611476952022	3.403543589271422	4.323119385755412
3	1	2.875604455942073	243.24161007774825	3.117634576826381	3.4006120074067496
3	2	-2.9477962518368295	218.10881854154889	0.633875539599952	9.006998643733752
3	3	21.97055364929778	239.56513794993606	3.4219505947970403	4.22072481407637
4	1	2.865387787265336	243.3797519208557	3.1186395663418676	3.369796624961083
4	2	-3.0244894536380365	217.8537000283527	0.6191111513362013	9.063908080992341
4	3	22.48019302902608	238.7069883527454	3.429122138441966	4.41215275102995
4	4	2.399786808746234	222.00502512562815	1.8713896896361355	8.137869542261306
5	1	2.8873345547791436	242.82873897353647	3.1156288185259884	3.4927114082172253
5	2	-3.0127228205318533	216.74309859154928	0.5854239727587163	9.31165059875493
5	3	23.024045372069768	237.50457472043374	3.439837365765997	4.6803758694137585
5	4	2.378520693195367	217.52982107355865	1.864702418334013	9.136155950526835
6	1	2.8809412914304318	243.35008266118933	3.116646773149076	3.3764149642197268
6	2	-3.046913041495602	218.0727575673424	0.6024342555669335	9.015042786525967
6	3	21.48665573575325	237.25638898108198	3.4406866710862554	4.735738808720541
6	4	2.3532695285851113	217.52982107355865	1.674750078006761	9.136155950526835
7	1	2.9070070843445768	243.0518529587567	3.1132594941300917	3.4429412398968964
7	2	-3.1246410587694697	218.78729359082004	0.625948541561558	8.85565081419255
7	3	21.30136920842915	236.5628215767635	3.448188084677656	4.890453298806634
7	4	2.3087547693107684	217.52982107355865	1.875933571430058	9.136155950526835
8	1	2.8739609415326055	243.32003012048193	3.1176679895876855	3.383118802206326
8	2	-3.1639595435291974	220.28302994715207	0.6304958273769974	8.521996022701117
8	3	19.629572821528857	235.93725680933852	3.4685755174346795	5.029998400559336
8	4	2.2589047439233916	217.52982107355865	1.9166957578994508	9.136155950526835
9	1	2.8392759051382432	243.3352030850904	3.122281457635378	3.379734160039064
9	2	-3.186635711089355	218.05790579057907	0.6289062305316275	9.018355781131106
9	3	19.549645377257338	236.24025974025975	3.487408898897515	4.962407357987011
9	4	2.2205026979409617	217.52982107355865	1.8482233015662257	9.136155950526835
10	1	2.8113915103376486	243.34010356442613	3.1259874939383225	3.378641007222356
10	2	-3.2923283740330156	220.06917850525016	0.6324819205211962	8.569699990018528
10	3	18.674621086423123	235.3134731490308	3.4964279507394354	5.169146189696541
11	1	2.8114989451323362	243.19571407163195	3.1259774072129227	3.410850056569757
11	2	-3.355346822089341	220.75579598145285	0.6249580098034193	8.416535824497686
11	3	17.162958762751092	236.07490102929532	3.509724280342189	4.999294023203483
11	5	2.1407685908238183	224.6754649070186	1.635883987369432	7.54217296466706
12	1	2.8267118444691413	243.12494977902773	3.1239617610801997	3.426635489071913
12	2	-3.492997014439501	221.8882006813255	0.6207250333977772	8.16392963997832
12	3	15.526744399619092	236.45751019128252	3.516383972054047	4.913945171699595
12	5	2.106212535055178	224.6754649070186	1.5753776281413971	7.54217296466706
13	1	2.8290605642964914	243.00888036732428	3.1236521226968477	3.4525271612215533
13	2	-3.5835266584487115	221.4616564417178	0.6049594560085858	8.25907911516871
13	3	15.164757436983832	235.54822097378278	3.5240968907242785	5.116780853927899
13	5	2.069754648636557	226.43291995490418	1.523303095999393	7.150136430236749
14	1	2.8292481663705615	243.02010757552907	3.123628814957866	3.450022701263258
14	2	-3.672474314237029	221.4962802231866	0.5375574020530312	8.251355567808432
14	3	14.150334958900265	235.29056070362807	3.528739167826357	5.174257282410871
14	5	2.061059283185287	224.23564143854	1.554298326886699	7.640284645276431
15	1	2.8358997829214916	243.06288328139138	3.1229624900817092	3.44048069931889
15	2	-3.834717157461944	222.14710389212382	0.5066364422710936	8.10617594799264
15	3	12.660454121584426	234.79190283400808	3.545731536435345	5.285493187595144
15	5	2.0573635687857315	225.69662921348313	1.5221617693400868	7.314381240337077
16	1	2.836210157197616	243.23794954105432	3.1230025057358897	3.401428565486782
16	2	-3.903165381910109	224.32419256550884	0.44948414829603234	7.62053149313833
16	3	11.848177581031614	234.03337131694613	3.5637040772077246	5.4546992606397495
16	5	2.0242736529123495	217.43121693121694	1.55212971889036	9.158151634735447
17	1	2.83429635523807	243.1575961441912	3.1232879689062436	3.4193530451335477
17	2	-4.095688100936557	223.92171717171718	0.45362914451738545	7.710311916691914
17	3	10.563111551749847	234.01627096131497	3.5934445881369435	5.458513847059599
17	5	2.007982916352215	216.51849865951743	1.5567715259059853	9.361752238107236
